id,state,region,title,model_year,price,type,chassis_make,body_make,chassis_type,fuel,is_4wd,mileage,engine_hours,pump_hours,pump_gpm,tank_gal,last_modified,category_id
074ee11b-3fb3-48f2-a4cc-a65d9df13710,CO,West,2003 McCoy Miller Ford Type III Ambulance,2003,17800,type-3,Ford,McCoy Miller,2-door-commercial,diesel,,49631,,,,,2026-08-01T17:30:49.045Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
8706e5e5-debe-47b4-a3b2-3bd7ca66b6d1,CO,West,2015 LifeLine Ford 4x4 Type I Ambulance,2015,50000,type-1,Ford,LifeLine,2-door-commercial,diesel,,107377,5093,,,,2026-06-30T17:02:59.303Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
7c19781e-8544-4f74-a285-beb1b7ff3d79,CO,West,1994 Pierce 100' Aerial,1994,45000,aerial-ladder,Pierce,Pierce,custom,diesel,,49603,11587,,2000,300,2026-07-03T03:00:44.288Z,32a48e35-feaf-449b-86e1-7631bc0b3968
26000970-af92-464b-9361-c9ffb33cfa38,CO,West,RevolveAir 5016,,5500,,,,,,,,,,,,2026-08-11T01:15:56.639Z,b28116b1-22b6-46b3-81c4-d0066cd02437
e3d1a1dc-efb0-4a67-81f1-8e9e875ca898,CO,West,Honeywell nighthawk structural fire boots. Brand new out of box size Men’s 7.,,600,,,,,,,,,,,,2026-01-16T20:26:46.666Z,b28116b1-22b6-46b3-81c4-d0066cd02437
841f5a6c-43ac-4ea7-874d-32ad1be417bc,CO,West,SVI Rescue box,,5000,,,,,,,,,,,,2026-08-11T01:16:34.844Z,b28116b1-22b6-46b3-81c4-d0066cd02437
89fea8b2-fd04-4f07-b9f0-c46a1372c2c1,CT,Northeast,2003 Pierce TL100 100' Quint,2003,165000,quint,Pierce,Pierce,custom,diesel,,35000,,,1250,200,2026-07-16T17:13:14.858Z,32a48e35-feaf-449b-86e1-7631bc0b3968
906afabe-f003-4088-bca2-28b02b8124c1,CT,Northeast,1998 Smeal Spartan 75' Aerial,1998,44900,aerial-ladder,Spartan,Smeal,custom,diesel,,47352,9712,,1500,500,2026-06-11T03:03:46.295Z,32a48e35-feaf-449b-86e1-7631bc0b3968
45820e00-3860-4a24-8f50-c80fe9777bec,CT,Northeast,2026 Ford F-550 4x4 Type I Ambulance,2026,369600,type-1,Ford,Ford,2-door-commercial,diesel,,0,,,,,2026-07-15T21:18:52.200Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
474470dd-b559-49fc-b9a6-b7fce1b208f9,CT,Northeast,2026 PL-Custom Ford Type III Ambulance,2026,233900,type-3,Ford,PL-Custom,2-door-commercial,gasoline,,0,,,,,2026-07-15T21:18:52.293Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
68bc4a69-a103-41df-af26-d6103741feb8,CT,Northeast,2025 Ford F-350 4x4 Command Unit,2025,179774,command-unit,Ford,Ford,4-door-commercial,diesel,,0,,,,,2026-07-15T23:33:29.858Z,804902f4-571d-45ba-a152-ba389e77cdf8
33eb69e8-6ac2-4438-b1cb-49e760a11450,CT,Northeast,2021 Ford Stellar 4x4 Hooklift,2021,75000,hooklift,Ford,Stellar,2-door-commercial,diesel,,133000,,,,,2026-08-06T19:07:36.913Z,bab99702-5935-4654-a9bb-fcc8d593c293
48775501-ede1-4fbe-ba65-e099be21b36e,CT,Northeast,2021 Volvo VHD,2021,155000,dump-truck,Volvo,,2-door-commercial,diesel,,115000,,,,,2026-07-16T17:58:44.815Z,3e918b89-8111-4445-ab7e-2c9b49127342
47f491c8-6b8d-4c61-ba31-26aaeac0551b,CT,Northeast,2016 Ford Explorer 4x4 Command Truck,2016,21000,command-truck,Ford,Ford,4-door-commercial,gasoline,,112305,,,,,2026-08-06T19:15:13.629Z,804902f4-571d-45ba-a152-ba389e77cdf8
403d90f2-8add-4468-9639-fd5ba2aceea5,CT,Northeast,2015 Freightliner McNeilus Rear Loader,2015,50000,rear_loader,Freightliner,McNeilus,2-door-commercial,diesel,,83000,,,,,2026-07-15T21:18:51.967Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
e99e3716-7e79-4f91-af20-6c3f559ae8b4,CT,Northeast,2006 Smeal Spartan Pumper,2006,65000,pumper-engine,Spartan,Smeal,custom,diesel,,22500,2518,,1500,500,2026-08-13T19:40:23.570Z,fa257783-f061-4187-9eac-110ffe1f7c13
58ce31a8-79ff-455d-9bf5-408c4825bed7,CT,Northeast,2001 Smeal HME 105' Aerial,2001,50000,aerial-ladder,HME,Smeal,custom,diesel,,17594,,,0,,2026-08-11T01:16:42.344Z,32a48e35-feaf-449b-86e1-7631bc0b3968
aad4aa72-4c5e-412b-852a-aeb87888ad2b,CT,Northeast,2003 Pierce Heavy Rescue,2003,75000,heavy-rescue,Pierce,Pierce,4-door-commercial,diesel,,27000,,,,,2026-08-14T15:59:21.962Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
86c2fa4d-ad10-4908-959a-29374233af5c,CT,Northeast,2011 Wheeled Coach GMC Type I Ambulance,2011,50000,type-1,GMC,Wheeled Coach,4-door-commercial,diesel,,14350,,,,,2026-07-27T15:07:28.043Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
230dc065-85aa-4488-95e5-eb48108a9427,CT,Northeast,2001 Central States HME Pumper,2001,70000,pumper-engine,HME,Central States,custom,diesel,,31587,2376,,2000,500,2026-08-10T14:54:08.740Z,fa257783-f061-4187-9eac-110ffe1f7c13
4ff8557c-5d36-44dc-a7af-2b82781922fd,CT,Northeast,2003 Spartan Heavy Rescue,2003,115000,heavy-rescue,Spartan,Spartan,custom,diesel,,31209,2317,,,,2026-08-10T14:54:05.647Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
0f171c9a-6ae8-4a1a-b8e3-f5ea9f311257,CT,Northeast,1998 4 Guys Ford 4x4 Heavy Rescue,1998,25000,heavy-rescue,Ford,4 Guys,2-door-commercial,diesel,,11030,,,,,2026-08-10T19:04:45.384Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
a2b26e35-65fa-4b62-b0cf-36d059545d83,CT,Northeast,2003 Ford Command Unit,2003,35000,command-unit,Ford,Ford,4-door-commercial,,,13000,,,,,2026-08-10T18:09:48.535Z,804902f4-571d-45ba-a152-ba389e77cdf8
5161a5af-1786-416d-b38d-052e0f56b3e2,CT,Northeast,2001 KME Predator Pumper,2001,25000,pumper-engine,KME,KME,custom,diesel,,33679,5122,,1500,750,2026-08-13T15:50:06.341Z,fa257783-f061-4187-9eac-110ffe1f7c13
9fd6ab04-6454-4e52-a1f2-8b129e022288,CT,Northeast,2001 Pierce Pumper,2001,75000,pumper-engine,Pierce,Pierce,4-door-commercial,,,38000,,,1500,750,2026-08-10T14:54:03.849Z,fa257783-f061-4187-9eac-110ffe1f7c13
2911e661-0c0a-48d2-9f75-c948db65b9cb,CT,Northeast,2015 International New Way Rear Loader,2015,30000,rear_loader,International,New Way,2-door-commercial,diesel,,153911,18312,,,,2026-08-12T12:23:15.514Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
1310afcc-d359-4e53-9161-5daa6c84d4f7,CT,Northeast,2015 PL-Custom Chevrolet Type III Ambulance,2015,25000,type-3,Chevrolet,PL-Custom,2-door-commercial,diesel,,96703,,,,,2026-06-12T17:23:47.921Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
32f69c06-68ea-4459-b6e5-0cfff34bf811,CT,Northeast,2001 Pierce Heavy Rescue,2001,70000,heavy-rescue,Pierce,Pierce,4-door-commercial,,,38526,3670,,,,2026-08-12T15:59:11.832Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
bd1fbfe5-3347-4842-b6c4-bde60f926cf6,CT,Northeast,1998 E-One Freightliner Pumper,1998,25000,pumper-engine,Freightliner,E-One,4-door-commercial,,,30542,,,1500,1000,2026-08-05T20:31:49.002Z,fa257783-f061-4187-9eac-110ffe1f7c13
df749977-0590-41e0-85e5-52b2d2bbcaf5,CT,Northeast,1997 Darley International Pumper Tanker,1997,49900,pumper-tanker,International,Darley,2-door-commercial,diesel,,20348,1495,,1500,1250,2026-06-10T15:13:14.265Z,fb52f135-446f-4724-b502-a8d9c4f58493
7e138dd9-12f2-495c-85b8-b593f50e0869,CT,Northeast,1984 GMC 1500 Series 3/4-Ton Pickup,1984,14500,,GMC,,custom,diesel,,110000,,,,,2026-06-26T20:37:11.653Z,92784232-ddd6-4355-aa20-a4cd50bb8074
66c8f51f-50e9-4b14-b863-822c513a020b,CT,Northeast,2010 PL-Custom Ford Type III Ambulance,2010,12500,type-3,Ford,PL-Custom,2-door-commercial,diesel,,204751,13627,,,,2026-06-11T03:01:12.263Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
e3b1b1b2-94c3-45a4-95f7-0741829e0a0a,CT,Northeast,1986 Darley Mack 4x4 Pumper,1986,33000,pumper-engine,Mack,Darley,2-door-commercial,diesel,,15822,,,1500,750,2026-06-10T15:13:14.265Z,fa257783-f061-4187-9eac-110ffe1f7c13
4ccc6103-c2cd-47a2-a709-6a8daf429f54,CT,Northeast,1998 KME Ford 4x4 Pumper,1998,29000,pumper-engine,Ford,KME,2-door-commercial,diesel,,20870,,,1250,500,2026-07-29T21:48:31.803Z,fa257783-f061-4187-9eac-110ffe1f7c13
18d7ac1e-29d6-446f-8d67-46a51b1c7665,CT,Northeast,1993 Mack Dump Truck,1993,36500,dump-truck,Mack,,2-door-commercial,diesel,,350000,,,,,2026-06-26T20:29:02.241Z,3e918b89-8111-4445-ab7e-2c9b49127342
647772cf-acb3-456b-aa80-63820eeb4996,CT,Northeast,1999 Mack MR688P Pumper,1999,40000,pumper-engine,Mack,Mack,4-door-commercial,diesel,,36000,2694,,1500,1000,2026-06-10T15:13:14.265Z,fa257783-f061-4187-9eac-110ffe1f7c13
a692e067-fe09-4821-869f-00c2484bbed7,CT,Northeast,2001 Spartan Gladiator Pumper,2001,45000,pumper-engine,Spartan,Spartan,custom,diesel,,77861,5413,,1500,750,2026-06-10T15:13:14.265Z,fa257783-f061-4187-9eac-110ffe1f7c13
6f06e48a-ae2e-4394-9a2a-08e26d2a7ee0,CT,Northeast,1996 International American Hooklift Roll-Off,1996,1500,roll_off,International,American Hooklift,2-door-commercial,diesel,,175000,30881,,,,2026-08-07T01:02:31.983Z,bab99702-5935-4654-a9bb-fcc8d593c293
50df4b4d-efea-4932-939e-3f0ebb6f2951,FL,South,2026 Horton Ram 4x4 Type I Ambulance,2026,239000,type-1,Ram,Horton,2-door-commercial,diesel,,125,5,,,,2026-07-30T14:07:57.089Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
786e62b8-91ed-4d23-83a0-a13dc0a6c7e7,FL,South,2011 E-One Typhoon Pumper,2011,250000,pumper-engine,E-One,E-One,custom,diesel,,74181,7080,,1500,780,2026-07-16T19:41:40.804Z,fa257783-f061-4187-9eac-110ffe1f7c13
a5598877-83c6-42ec-a974-3fd95039e7a2,FL,South,2022 Ford Explorer 4x4 Command Unit,2022,23000,command-unit,Ford,Ford,custom,gasoline,,30000,1900,,,,2026-08-13T17:56:19.154Z,804902f4-571d-45ba-a152-ba389e77cdf8
e37495d1-ea6b-4345-9c16-b1de33d88190,FL,South,2015 Ford Super Duty 4x4 Brush Truck,2015,185000,brush-truck,Ford,Ford,2-door-commercial,gasoline,,14118,,,75,300,2026-07-27T19:06:52.372Z,6fe8c974-200e-4e53-b687-4988ae13f4ee
4117e15d-de0b-463e-a78c-782285c952d3,FL,South,2013 Pierce Velocity 75' Aerial,2013,115000,aerial-ladder,Pierce,Pierce,custom,diesel,,120579,13446,487,1500,500,2026-07-16T17:13:17.553Z,32a48e35-feaf-449b-86e1-7631bc0b3968
36089dc1-d7eb-47f2-b171-01b838fc12ba,FL,South,2005 Pierce Kenworth Tanker,2005,215000,tanker-tender,Kenworth,Pierce,2-door-commercial,,,20375,2113,,500,2000,2026-07-28T17:07:24.558Z,fb52f135-446f-4724-b502-a8d9c4f58493
130d5cd9-889e-4268-b5b5-df516c313028,FL,South,2018 Peterbilt 348 Dump Truck,2018,50000,dump-truck,Peterbilt,,2-door-commercial,diesel,,450000,18625,,,,2026-08-14T14:40:47.615Z,3e918b89-8111-4445-ab7e-2c9b49127342
c0d14bf7-af22-4f2f-8d16-1d135a53e4a6,FL,South,2020 Chevrolet Tahoe Command Unit,2020,22000,command-unit,Chevrolet,Chevrolet,custom,gasoline,,31000,2000,,,,2026-08-13T18:00:10.438Z,804902f4-571d-45ba-a152-ba389e77cdf8
3b29f51d-e010-4c56-8333-bbf0ef0c0f8f,FL,South,2019 Peterbilt 567 Dump Truck,2019,115000,dump-truck,Peterbilt,,2-door-commercial,diesel,,635431,28028.5,,,,2026-06-11T03:01:48.610Z,3e918b89-8111-4445-ab7e-2c9b49127342
cce602dc-27b0-468e-8f83-c457afc9af61,FL,South,2004 Pierce Contender Pumper,2004,35900,pumper-engine,Pierce,Pierce,4-door-commercial,diesel,,37090,,,1000,1000,2026-08-10T13:25:08.000Z,fa257783-f061-4187-9eac-110ffe1f7c13
45a08d8c-c592-41c0-881a-98b3beab1aea,FL,South,2008 Rosenbauer Spartan Pumper,2008,55000,pumper-engine,Spartan,Rosenbauer,2-door-commercial,diesel,,108069,6100,,1500,750,2026-08-10T14:54:36.016Z,fa257783-f061-4187-9eac-110ffe1f7c13
72fe39b8-e9da-4dd7-8c60-f8434c243522,FL,South,2005 Sterling Semi,2005,55000,,Sterling,,2-door-commercial,diesel,,29000,,,,,2026-08-07T01:03:17.019Z,55cb358d-1515-4019-b4f7-1b49d96099cd
aa29db7c-7791-470c-9f5c-7d16c79c4ebf,FL,South,2017 Chevrolet Tahoe Command Unit,2017,27500,command-unit,Chevrolet,Chevrolet,4-door-commercial,gasoline,,61000,,,,,2026-06-10T15:13:14.265Z,804902f4-571d-45ba-a152-ba389e77cdf8
2590bfd0-b1bf-4622-98de-1c3a3968254d,FL,South,2009 Freightliner M2 Septic,2009,52000,septic,Freightliner,Other,2-door-commercial,,,287000,,,24,3400,2026-08-12T13:41:51.830Z,399f25f9-1380-427d-a067-7e931d2d4dde
9473eb19-5638-4a80-8a2f-c926b7f076dd,FL,South,2017 Ford F-750 Septic,2017,49500,septic,Ford,Other,2-door-commercial,diesel,,232582,,,304,2000,2026-08-07T01:03:00.428Z,399f25f9-1380-427d-a067-7e931d2d4dde
d166d2d6-2af1-4eda-bdbd-5a24ec232d8b,FL,South,2012 Peterbilt 348 Jetter,2012,93500,jetter,Peterbilt,,2-door-commercial,diesel,,268440,0,,3179,4000,2026-07-15T21:18:58.307Z,399f25f9-1380-427d-a067-7e931d2d4dde
b059d9df-66ec-4d5c-bb62-3aaea4a384a2,FL,South,1999 International Vac-Con Combination,1999,21900,combination,International,Vac-Con,,diesel,,105065,,9284,50,1800,2026-07-28T17:06:05.652Z,399f25f9-1380-427d-a067-7e931d2d4dde
e5227f94-fc5d-4928-935d-273f4b768cfc,FL,South,2016 Kenworth T880 Dump Truck,2016,90300,dump-truck,Kenworth,,2-door-commercial,diesel,,446171,,,,,2026-07-15T21:18:59.189Z,3e918b89-8111-4445-ab7e-2c9b49127342
ef4e8731-f38f-469f-9f18-a1b6a29c34c3,FL,South,1990 E-One Pumper,1990,17500,pumper-engine,E-One,E-One,custom,diesel,,40924,,,1750,,2026-06-10T15:13:14.265Z,fa257783-f061-4187-9eac-110ffe1f7c13
c509eefe-6bf3-4095-829c-eae38f675926,FL,South,2019 Peterbilt 367 Dump Truck,2019,95000,dump-truck,Peterbilt,,2-door-commercial,diesel,,383000,,,,,2026-08-05T15:34:54.694Z,3e918b89-8111-4445-ab7e-2c9b49127342
5f83942a-dbb8-4a3c-a046-9aa1f39919ec,FL,South,2006 Pierce 105' Aerial,2006,49999,aerial-ladder,Pierce,Pierce,custom,diesel,,66580,,,,,2026-08-08T11:40:33.723Z,32a48e35-feaf-449b-86e1-7631bc0b3968
fad67aa6-b7d0-4936-9960-8d1f008e08cc,FL,South,2004 Pierce Quantum Pumper,2004,30000,pumper-engine,Pierce,Pierce,custom,diesel,,36045,2290,,1500,500,2026-06-10T15:13:14.265Z,fa257783-f061-4187-9eac-110ffe1f7c13
1642e02f-434c-4d01-846f-789c20830166,FL,South,2009 Pierce Pumper,2009,24999,pumper-engine,Pierce,Pierce,custom,diesel,,112000,1981,,1500,750,2026-08-08T11:40:00.827Z,fa257783-f061-4187-9eac-110ffe1f7c13
2f2b3a14-a17b-4037-9188-4e9d321d2e85,FL,South,2015 Freightliner M2 107 Type I Ambulance,2015,55000,type-1,Freightliner,Freightliner,2-door-commercial,diesel,,178450,,,,,2026-07-13T15:00:24.977Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
141e30ea-28ce-4474-8d39-77a0c85f361d,FL,South,2004 E-One International Commercial Air Truck,2004,80000,other-apparatus,International,E-One,2-door-commercial,diesel,,99981,7407,,0,0,2026-06-10T15:13:14.265Z,6092aee6-fe58-436b-b005-d30d30c4b98b
a06c12fe-92ed-477e-8b08-6448236d094e,FL,South,1998 Ferrara Freightliner Pumper,1998,20000,pumper-engine,Freightliner,Ferrara,4-door-commercial,diesel,,100000,270,2233,1500,750,2026-07-02T03:00:38.198Z,fa257783-f061-4187-9eac-110ffe1f7c13
eba79ed4-7dcb-4ae3-b481-8b1931b1e5eb,FL,South,2007 International Vac-Con Hydrovac,2007,44000,hydrovac,International,Vac-Con,2-door-commercial,diesel,,37651,,7693,80,2000,2026-07-15T13:09:10.322Z,399f25f9-1380-427d-a067-7e931d2d4dde
0c902476-a76b-425b-877d-023424eda147,FL,South,2002 Malibu Wakesetter LSV,2002,15000,,Other,,custom,diesel,,0,1105,,,,2026-06-22T20:14:00.359Z,79c8d05c-40dd-468d-9730-09a47f70150f
0a486716-8d06-4b1f-825b-b20d6e92b1ce,FL,South,1981 American LaFrance 100' Aerial,1981,23500,aerial-ladder,American LaFrance,American LaFrance,custom,diesel,,28600,,,,,2026-06-11T03:02:11.654Z,32a48e35-feaf-449b-86e1-7631bc0b3968
901b3228-bb88-4124-b33b-b0b64a09c24b,FL,South,2006 Sterling 9500 Dump Truck,2006,44000,dump-truck,Sterling,,2-door-commercial,diesel,,1000000,,,,,2026-06-25T03:00:22.191Z,3e918b89-8111-4445-ab7e-2c9b49127342
dd1a211e-e343-4243-847d-fbf67b73d250,FL,South,Barely used 40 ft shipping container,,2322,,,,,,,,,,,,2026-08-11T01:17:53.106Z,b28116b1-22b6-46b3-81c4-d0066cd02437
79e367b0-2c98-4411-8c4f-606db1fbcc40,FL,South,CPR Training baby doll w/ lockbox & key,,50,,,,,,,,,,,,2026-01-16T20:27:03.755Z,b28116b1-22b6-46b3-81c4-d0066cd02437
9dc72390-a264-4cfd-b30a-f11a1cd13f47,GA,South,2022 Mack Vermeer Hydrovac,2022,325000,hydrovac,Mack,Vermeer,2-door-commercial,,,124000,,680,10,2000,2026-07-21T15:11:16.264Z,399f25f9-1380-427d-a067-7e931d2d4dde
fc907a9c-adef-4cb1-8a2d-330af5628cc8,GA,South,2021 Deep South International 4x4 Quick Attack,2021,325000,quick-attack,International,Deep South,4-door-commercial,diesel,,3822,,,750,500,2026-07-23T20:36:01.702Z,6fe8c974-200e-4e53-b687-4988ae13f4ee
671a481b-832e-4d38-bebb-d4b918e124e2,GA,South,2019 International Loadmaster Rear Loader,2019,75000,rear_loader,International,Loadmaster,2-door-commercial,diesel,,159524,,,,,2026-07-16T17:58:44.250Z,a05a1ae8-85b2-4ae3-ae67-10f5ce608164
caaa1785-61bf-4a59-a3ec-db0905a23dfe,GA,South,2007 International Vactor Hydrovac,2007,38000,hydrovac,International,Vactor,2-door-commercial,,,43000,,,,1500,2026-08-06T22:42:05.323Z,399f25f9-1380-427d-a067-7e931d2d4dde
ac6be1e7-8a11-4cfd-b617-43f6a340147e,GA,South,2000 E-One 50' Telesquirt,2000,70000,telesquirt,E-One,E-One,custom,diesel,,22585,,,1250,350,2026-08-10T14:54:23.849Z,32a48e35-feaf-449b-86e1-7631bc0b3968
368d2964-442d-4faa-b451-4a624fd4606f,GA,South,1997 Ford L9000 Dump Truck,1997,35000,dump-truck,Ford,,2-door-commercial,,,250,,,,,2026-08-14T18:07:11.923Z,3e918b89-8111-4445-ab7e-2c9b49127342
2bdd8cd2-8744-4d8d-9480-1b91b8ec08be,GA,South,2006 Chevrolet 4x4 Type III Ambulance,2006,5000,type-3,Chevrolet,Chevrolet,2-door-commercial,gasoline,,170515,,,,,2026-08-03T13:17:29.944Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
179509b9-03a9-43d5-a9cd-b426b4fcaa6f,GA,South,2016 Braun International Type I Ambulance,2016,23750,type-1,International,Braun,2-door-commercial,diesel,,204385,,,,,2026-06-24T03:00:19.713Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
dd052670-05e6-40e0-9272-ef6a4698ac66,GA,South,1999 E-One E one Pumper,1999,25000,pumper-engine,E-One,E-One,4-door-commercial,diesel,,42000,2600,100,1260,1250,2026-07-24T14:52:22.319Z,fa257783-f061-4187-9eac-110ffe1f7c13
c72abd02-e7be-407c-b30a-38bf51a3c01e,GA,South,1997 Ford L900 Dump Truck,1997,33000,dump-truck,Ford,,2-door-commercial,diesel,,650000,,,,,2026-08-07T17:47:27.111Z,3e918b89-8111-4445-ab7e-2c9b49127342
f9c688a9-82d3-4aae-8287-93279e4e93f4,GA,South,Tempest Easy 4000 Fan,,90000,,,,,,,,,,,,2026-08-11T01:15:58.270Z,b28116b1-22b6-46b3-81c4-d0066cd02437
81125c91-0588-43b2-adb2-81536f4a3bd8,GA,South,Scott X3 5.5 SCBA 2013 NFPA,2013,1975,,,,,,,,,,,,2026-01-16T20:26:44.618Z,b28116b1-22b6-46b3-81c4-d0066cd02437
c5092eaa-0195-403d-b383-76456f2eccde,GA,South,"Scott 5.5, 45 Min Cylinder, Snap Change Valve ",,625,,,,,,,,,,,,2026-01-16T20:27:03.461Z,b28116b1-22b6-46b3-81c4-d0066cd02437
a13094c8-9180-4788-b186-2a35004a7202,GA,South,EMS Supplies sold separately,,1,,,,,,,,,,,,2026-06-22T15:15:42.554Z,d549ecd8-c182-4a33-939a-c54f2be00b6a
62e0ddbe-1d4f-4df7-8fd5-b00570a96d3d,ID,West,2002 AM General Tanker,2002,150000,tanker-tender,AM General,AM General,2-door-commercial,diesel,,4336,58,21,750,3000,2026-07-29T23:00:11.149Z,fb52f135-446f-4724-b502-a8d9c4f58493
654cba20-57a8-40b3-8872-180d0dcfe521,ID,West,2008 Ford 4x4 Light Rescue,2008,30000,light-rescue,Ford,Other,4-door-commercial,gasoline,,85090,,,0,0,2026-07-23T13:43:57.600Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
728802c8-2819-462f-b494-94e3b87854bc,ID,West,2004 GMC Brush Truck,2004,55000,brush-truck,GMC,GMC,4-door-commercial,gasoline,,8569,,,,300,2026-07-06T17:50:51.972Z,6fe8c974-200e-4e53-b687-4988ae13f4ee
63d89a19-2722-4202-b616-eb865dcfe1cd,ID,West,1998 Western Star 4900 Dump Truck,1998,50000,dump-truck,Western Star,,2-door-commercial,diesel,,100000,0,,,,2026-07-31T17:24:38.242Z,3e918b89-8111-4445-ab7e-2c9b49127342
823b3593-233f-4936-af1f-89b0586fa684,ID,West,1988 E-One Chevrolet Light Rescue,1988,16000,light-rescue,Chevrolet,E-One,2-door-commercial,,,23888,,,,,2026-07-16T22:09:37.657Z,86aa5c3b-3965-4a9a-b2f8-fbcb5d0ca70a
d8eb2f49-7ff1-46eb-b14f-da3465e93e34,IL,Midwest,2012 Dodge Type I Ambulance,2012,20000,type-1,Dodge,Dodge,2-door-commercial,,,103000,,,,,2026-08-12T17:22:23.627Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
5dd73463-d1c6-4c5d-ba1b-5659970fe5a3,IL,Midwest,2002 Pierce Freightliner Pumper Tanker,2002,105000,pumper-tanker,Freightliner,Pierce,4-door-commercial,diesel,,24821,,,1250,2500,2026-07-26T01:48:19.003Z,fb52f135-446f-4724-b502-a8d9c4f58493
de118858-ff36-4f74-9cd4-34f2b2476954,IL,Midwest,2009 Pierce International 4x4 Pumper Tanker,2009,219900,pumper-tanker,International,Pierce,2-door-commercial,diesel,,53000,,,1250,2500,2026-07-29T20:54:26.572Z,fb52f135-446f-4724-b502-a8d9c4f58493
cc8b27b7-b867-4d5d-80d5-f6e28c343d9b,IL,Midwest,2010 Ferrara 77' Aerial,2010,340000,aerial-ladder,Ferrara,Ferrara,custom,diesel,,86484,11618,,1250,400,2026-08-13T17:15:01.127Z,32a48e35-feaf-449b-86e1-7631bc0b3968
6200e042-a93f-42f5-93ab-f777fbb1460e,IL,Midwest,2007 Darley Spartan 100' Aerial,2007,275000,aerial-ladder,Spartan,Darley,custom,gasoline,,18459,,,1500,350,2026-07-16T17:24:29.659Z,32a48e35-feaf-449b-86e1-7631bc0b3968
244d1b02-2b7f-4360-9afe-3340e8d6638e,IL,Midwest,2011 Spartan International Pumper,2011,124900,pumper-engine,International,Spartan,2-door-commercial,diesel,,77000,,,1250,1000,2026-07-29T18:43:18.820Z,fa257783-f061-4187-9eac-110ffe1f7c13
4301fedb-dffe-4c95-b950-72ac807ebba8,IL,Midwest,2006 Pierce Contender Pumper,2006,145000,pumper-engine,Pierce,Pierce,custom,diesel,,18363,1475,,1250,1000,2026-08-12T18:47:51.641Z,fa257783-f061-4187-9eac-110ffe1f7c13
e7d58353-ed6e-44f1-9abd-43bde9f379ce,IL,Midwest,2022 Osage Ford Type III Ambulance,2022,52500,type-3,Ford,Osage,2-door-commercial,gasoline,,111000,,,,,2026-07-15T21:18:59.291Z,a81d9a9c-4e1f-4d12-8a69-c1f20a885b44
81e5e49d-b6e6-463e-8116-45f794cb2b18,IL,Midwest,2006 Pierce Arrow XT Pumper Tanker,2006,179999,pumper-tanker,Pierce,Pierce,custom,diesel,,145500,,,1500,2000,2026-07-30T11:24:19.522Z,fb52f135-446f-4724-b502-a8d9c4f58493
5ed6e88d-618c-4cd9-9159-e0e3ec181b19,IL,Midwest,2007 Pierce Enforcer Pumper,2007,105000,pumper-engine,Pierce,Pierce,custom,diesel,,74469,,,1500,500,2026-07-16T17:13:23.044Z,fa257783-f061-4187-9eac-110ffe1f7c13
d963c8b2-fcc3-4eaf-b366-2e1ce0919217,IL,Midwest,2015 Pierce Impel Pumper,2015,189999,pumper-engine,Pierce,Pierce,custom,diesel,,137500,5985,,1250,750,2026-08-10T14:54:09.143Z,fa257783-f061-4187-9eac-110ffe1f7c13
c863f52a-037b-4611-b3b1-e470aa20c20a,IL,Midwest,2005 Pierce 55' Boom Truck,2005,50000,boom-truck,Pierce,Pierce,custom,diesel,,43614,4207,,1500,500,2026-08-10T14:54:24.320Z,32a48e35-feaf-449b-86e1-7631bc0b3968
a2ba207b-ad44-4e40-bc23-f78731a09cbe,IL,Midwest,2014 Rosenbauer Ford 4x4 Quick Attack,2014,105000,quick-attack,Ford,Rosenbauer,4-door-commercial,gasoline,,110600,,,200,300,2026-07-16T17:13:17.301Z,6fe8c974-200e-4e53-b687-4988ae13f4ee
8efd485a-e668-4961-bc91-a3e40c80ed44,IL,Midwest,2000 Ford F450 Dump Truck,2000,12000,dump-truck,Ford,,2-door-commercial,gasoline,,63500,,,,,2026-08-10T11:57:35.843Z,3e918b89-8111-4445-ab7e-2c9b49127342
45e7e909-a769-4d5f-9cf1-7497ed527d4b,IL,Midwest,2016 Ford Police Interceptor Utility 4x4 Command Unit,2016,15000,command-unit,Ford,Ford,4-door-commercial,gasoline,,92929,,,,,2026-08-11T14:18:52.333Z,804902f4-571d-45ba-a152-ba389e77cdf8
